醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日,lat,lon
5901024525,國泰維康藥局,藥師自營,(02)27542185,臺北市大安區仁愛路４段２６６巷１５弄１２號１樓、１４號１樓,臺北業務組,5,,,20271220,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20151221,25.0365489,121.5536248
5901024543,奇威藥局,藥師自營,(02)23651110,臺北市大安區雲和街９３號,臺北業務組,5,,,20280314,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20160315,25.0233564,121.5311889
5901024632,艾登安和藥局,藥師自營,(02)27015201,臺北市大安區安和路１段１２３號,臺北業務組,5,,,20220224,,,63000,20161213,25.0392899,121.5490505
5901024669,百岳藥局,藥師自營,(02)27551037,臺北市大安區和平東路２段３１１巷１１號,臺北業務組,5,,,20260125,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20170126,25.0267596,121.5229719
5901024678,大安健康人生藥局,藥師自營,(02)27025553,臺北市大安區信義路４段３４號,臺北業務組,5,,,20260501,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20170502,25.0331072,121.5448312
5901024687,博昱大藥局,藥師自營,(02)23776199,臺北市大安區樂業街１４８號、１５０號,臺北業務組,5,,,20260511,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20170512,25.0199542,121.552955
5901024696,仁華藥局,藥師自營,(02)27336762,臺北市大安區臥龍街１５５號,臺北業務組,5,,,20260601,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,快篩實名制 :上午09:00開始，不發號碼牌,63000,20170602,25.0183224,121.5510912
5901024703,吾家藥局,藥師自營,(02)27066425,臺北市大安區信義路４段２６５巷６之１號,臺北業務組,5,,,20240412,,,63000,20170803,25.0337323,121.5542075
5901024721,麗泰藥局,藥師自營,(02)27079595,臺北市大安區復興南路２段１５１巷４號,臺北業務組,5,,,20261023,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,每天到貨時間不定，到貨後即公告開賣,63000,20171024,25.0282757,121.5439695
5901024767,杏一樂業藥局,藥師自營,(02)27383194,臺北市大安區樂業街１６２號,臺北業務組,5,,,20270604,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20180605,25.0195762,121.5534314
5901024810,博興藥局,藥師自營,(02)23256668,臺北市大安區四維路１９８巷２８號,臺北業務組,5,,,20220713,,,63000,20190107,25.0266168,121.5476513
5901024838,昶青藥局,藥師自營,(02)27515678,臺北市大安區濟南路３段２２之１號,臺北業務組,5,,,20240215,,,63000,20190306,25.0400967,121.5345081
5901024856,杏一台北國泰藥局,藥師自營,(02)27011785,臺北市大安區仁愛路４段２６６巷１５弄４號,臺北業務組,5,,,20250703,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,63000,20190704,25.0365734,121.553152
5901024865,沛林東區生活藥粧藥局,藥師自營,(02)27763759,臺北市大安區忠孝東路４段１８１巷７弄５號,臺北業務組,5,,,20231225,,,63000,20190829,25.0420032,121.5334554
5901024874,奇異果大安藥局,藥師自營,(02)23250891,臺北市大安區大安路１段１９０號,臺北業務組,5,,,20250303,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20190924,25.0249441,121.5433783
5901024892,太醫藥局,藥師自營,(02)23685125,臺北市大安區師大路１２號,臺北業務組,5,,,20220804,,,63000,20191112,25.0256575,121.52829
5901024909,康維健保藥局,藥師自營,(02)27000120,臺北市大安區敦化南路１段３２９巷１５號,臺北業務組,5,,,20251120,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上看診,-,63000,20191121,25.0342934,121.5491736
5901024918,康祥藥局,藥師自營,(02)27817891,臺北市大安區忠孝東路４段２１６巷２１號,臺北業務組,5,,,20230731,,,63000,20191201,25.0402779,121.5530619
5901024945,威康藥局,藥師自營,(02)27061149,臺北市大安區和平東路２段２９７號,臺北業務組,5,,,20260303,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20200304,25.0267596,121.5229719
